Time,Velocity(f),Velocity,Throttle 
17.15,3469.81,7.99387,0.70966
17.16,3468.97,7.99193,0.709663
17.17,3468.97,7.99193,0.710077
17.18,3520.14,8.10981,0.709931
17.19,3517.04,8.10268,0.71004
17.2,3517.91,8.10467,0.704432
17.21,3518.53,8.1061,0.704479
17.22,3520.88,8.11152,0.704109
17.23,3520.88,8.11152,0.703761
17.24,3518.65,8.10639,0.703218
17.25,3516.3,8.10097,0.702919
17.26,3518.53,8.1061,0.702866
17.27,3469.69,7.9936,0.70284
17.28,3470.41,7.99526,0.702325
17.29,3470.54,7.99554,0.707413
17.3,3471.26,7.9972,0.707351
17.31,3469.69,7.9936,0.70735
17.32,3468.97,7.99193,0.707283
17.33,3470.41,7.99526,0.707463
17.34,3469.69,7.9936,0.707559
17.35,3468.97,7.99193,0.707422
17.36,3469.69,7.9936,0.707514
17.37,3469.69,7.9936,0.707531
17.38,3469.69,7.9936,0.707548
17.39,3468.97,7.99193,0.707565
17.4,3469.69,7.9936,0.707583
17.41,3469.69,7.9936,0.707679
17.42,3469.69,7.9936,0.707621
17.43,3469.69,7.9936,0.707638
17.44,3470.54,7.99554,0.707656
17.45,3468.25,7.99027,0.707673
17.46,3471.26,7.9972,0.707597
17.47,3469.69,7.9936,0.707861
17.48,3469.69,7.9936,0.707556
17.49,3469.69,7.9936,0.707735
17.5,3469.69,7.9936,0.707752
17.51,3469.69,7.9936,0.70777
17.52,3470.54,7.99554,0.707787
17.53,3469.69,7.9936,0.707804
17.54,3470.41,7.99526,0.707728
17.55,3469.69,7.9936,0.707833
17.56,3469.69,7.9936,0.707771
17.57,3469.69,7.9936,0.707863
17.58,3469.69,7.9936,0.70788
17.59,3468.85,7.99166,0.707914
17.6,3470.41,7.99526,0.707931
17.61,3469.81,7.99387,0.708041
17.62,3469.81,7.99387,0.707891
17.63,3468.13,7.98999,0.70797
17.64,3520.14,8.10981,0.707987
17.65,3518.65,8.10639,0.708188
17.66,3468.97,7.99193,0.708215
17.67,3469.69,7.9936,0.702683
17.68,3469.69,7.9936,0.707865
17.69,3469.69,7.9936,0.707807
17.7,3471.98,7.99887,0.707824
17.71,3467.41,7.98833,0.707841
17.72,3471.98,7.99887,0.707606
17.73,3489.43,8.03906,0.708113
17.74,3469.69,7.9936,0.708144
17.75,3469.69,7.9936,0.705752
17.76,3470.41,7.99526,0.707819
17.77,3468.13,7.98999,0.707836
17.78,3468.25,7.99027,0.707774
17.79,3468.25,7.99027,0.708038
17.8,3471.26,7.9972,0.708052
17.81,3468.97,7.99193,0.708078
17.82,3469.81,7.99387,0.707773
17.83,3469.69,7.9936,0.708032
17.84,3469.69,7.9936,0.707961
17.85,3451.73,7.95221,0.70799
17.86,3470.41,7.99526,0.708007
17.87,3468.97,7.99193,0.708025
17.88,3470.41,7.99526,0.710018
17.89,3469.69,7.9936,0.70809
17.9,3469.69,7.9936,0.708103
17.91,3518.53,8.1061,0.708195
17.92,3518.53,8.1061,0.708212
17.93,3518.65,8.10639,0.708229
17.94,3519.39,8.1081,0.702874
17.95,3520.14,8.10981,0.70259
17.96,3516.3,8.10097,0.702292
17.97,3518.53,8.1061,0.701926
17.98,3518.53,8.1061,0.701977
17.99,3517.91,8.10467,0.701461
18,3589.63,8.26992,0.701177
18.01,3518.53,8.1061,0.700961
18.02,3520.01,8.10952,0.69279
18.03,3469.81,7.99387,0.699891
18.04,3468.97,7.99193,0.699443
18.05,3469.69,7.9936,0.704673
18.06,3471.98,7.99887,0.704782
18.07,3469.69,7.9936,0.704804
18.08,3531.82,8.13673,0.704494
18.09,3468.97,7.99193,0.704497
18.1,3468.25,7.99027,0.697916
18.11,3469.69,7.9936,0.704465
18.12,3468.13,7.98999,0.704566
18.13,3469.69,7.9936,0.704434
18.14,3469.69,7.9936,0.704623
18.15,3469.69,7.9936,0.704477
18.16,3468.97,7.99193,0.704495
18.17,3470.54,7.99554,0.704512
18.18,3471.98,7.99887,0.704608
18.19,3467.41,7.98833,0.704458
18.2,3468.25,7.99027,0.704311
18.21,3469.81,7.99387,0.704817
18.22,3468.25,7.99027,0.704848
18.23,3468.97,7.99193,0.704787
18.24,3469.69,7.9936,0.704813
18.25,3468.25,7.99027,0.704759
18.26,3412.74,7.86238,0.704702
18.27,3469.69,7.9936,0.704719
18.28,3469.69,7.9936,0.711002
18.29,3470.41,7.99526,0.711371
18.3,3471.26,7.9972,0.705473
18.31,3468.97,7.99193,0.70549
18.32,3469.81,7.99387,0.705427
18.33,3471.26,7.9972,0.705347
18.34,3471.26,7.9972,0.705514
18.35,3469.69,7.9936,0.70553
18.36,3468.25,7.99027,0.705388
18.37,3469.69,7.9936,0.705567
18.38,3469.69,7.9936,0.705743
18.39,3469.69,7.9936,0.705769
18.4,3471.26,7.9972,0.705637
18.41,3471.14,7.99693,0.705654
18.42,3467.41,7.98833,0.705671
18.43,3470.54,7.99554,0.705516
18.44,3469.69,7.9936,0.705536
18.45,3470.54,7.99554,0.705955
18.46,3468.97,7.99193,0.705642
18.47,3467.53,7.98861,0.705747
18.48,3469.69,7.9936,0.705843
18.49,3468.97,7.99193,0.705865
18.5,3470.41,7.99526,0.705807
18.51,3471.98,7.99887,0.705904
18.52,3468.97,7.99193,0.705766
18.53,3518.65,8.10639,0.705607
18.54,3471.26,7.9972,0.705941
18.55,3519.39,8.1081,0.700497
18.56,3518.65,8.10639,0.705426
18.57,3468.25,7.99027,0.700138
18.58,3468.97,7.99193,0.69993
18.59,3518.53,8.1061,0.705191
18.6,3518.53,8.1061,0.705137
18.61,3520.14,8.10981,0.699707
18.62,3516.17,8.10068,0.699423
18.63,3469.69,7.9936,0.698962
18.64,3470.41,7.99526,0.699103
18.65,3469.09,7.99221,0.703948
18.66,3469.69,7.9936,0.703886
18.67,3469.69,7.9936,0.704044
18.68,3468.25,7.99027,0.703999
18.69,3468.25,7.99027,0.704016
18.7,3569.77,8.22416,0.704192
18.71,3469.69,7.9936,0.704218
18.72,3468.25,7.99027,0.693074
18.73,3468.13,7.98999,0.703485
18.74,3470.41,7.99526,0.703661
18.75,3469.81,7.99387,0.7037
18.76,3469.69,7.9936,0.703476
18.77,3470.41,7.99526,0.703555
18.78,3468.97,7.99193,0.703584
18.79,3468.13,7.98999,0.703601
18.8,3469.69,7.9936,0.703698
18.81,3468.97,7.99193,0.703812
18.82,3469.69,7.9936,0.703839
18.83,3469.69,7.9936,0.703773
18.84,3468.13,7.98999,0.703715
18.85,3469.69,7.9936,0.703732
18.86,3470.41,7.99526,0.703922
18.87,3471.98,7.99887,0.703776
18.88,3468.25,7.99027,0.703714
18.89,3469.69,7.9936,0.703727
18.9,3468.97,7.99193,0.703978
18.91,3468.97,7.99193,0.703978
18.92,3468.97,7.99193,0.703941
18.93,3470.54,7.99554,0.703963
18.94,3469.69,7.9936,0.703985
18.95,3471.98,7.99887,0.704006
18.96,3469.69,7.9936,0.703856
18.97,3469.81,7.99387,0.70396
18.98,3470.41,7.99526,0.703726
18.99,3469.69,7.9936,0.70398
19,3470.54,7.99554,0.703918
19.01,3510.13,8.08675,0.70401
19.02,3469.69,7.9936,0.703935
19.03,3470.41,7.99526,0.699591
19.04,3471.98,7.99887,0.699358
19.05,3471.26,7.9972,0.703575
19.06,3469.69,7.9936,0.703513
19.07,3469.69,7.9936,0.703353
19.08,3468.25,7.99027,0.703435
19.09,3469.69,7.9936,0.703615
19.1,3470.54,7.99554,0.703791
19.11,3469.81,7.99387,0.703658
19.12,3469.69,7.9936,0.703583
19.13,3470.54,7.99554,0.703595
19.14,3470.41,7.99526,0.703686
19.15,3468.25,7.99027,0.703716
19.16,3620.7,8.34148,0.70364
19.17,3470.41,7.99526,0.703665
19.18,3471.14,7.99693,0.703916
19.19,3469.69,7.9936,0.703704
19.2,3471.98,7.99887,0.703637
19.21,3469.69,7.9936,0.703805
19.22,3468.97,7.99193,0.703822
19.23,3469.69,7.9936,0.703587
19.24,3468.25,7.99027,0.703842
19.25,3470.54,7.99554,0.703938
19.26,3475,8.00582,0.704039
19.27,3469.69,7.9936,0.704065
19.28,3468.97,7.99193,0.703349
19.29,3470.41,7.99526,0.703333
19.3,3470.41,7.99526,0.703981
19.31,3469.69,7.9936,0.703844
19.32,3468.97,7.99193,0.703856
19.33,3468.85,7.99166,0.703948
19.34,3468.85,7.99166,0.704045
19.35,3468.97,7.99193,0.70408
19.36,3471.26,7.9972,0.704102
19.37,3469.69,7.9936,0.704111
19.38,3470.54,7.99554,0.703881
19.39,3467.41,7.98833,0.704061
19.4,3468.85,7.99166,0.704078
19.41,3469.81,7.99387,0.704002
19.42,3468.97,7.99193,0.704359
19.43,3468.97,7.99193,0.704231
19.44,3469.69,7.9936,0.704147
19.45,3469.69,7.9936,0.704257
19.46,3469.69,7.9936,0.704199
19.47,3471.14,7.99693,0.704216
19.48,3471.26,7.9972,0.704233
19.49,3500.91,8.06552,0.704091
19.5,3469.81,7.99387,0.704086
19.51,3469.81,7.99387,0.700831
19.52,3467.41,7.98833,0.704077
19.53,3469.69,7.9936,0.704094
19.54,3469.81,7.99387,0.704375
19.55,3470.41,7.99526,0.704155
19.56,3469.81,7.99387,0.704158
19.57,3471.14,7.99693,0.704109
19.58,3469.69,7.9936,0.704187
19.59,3469.81,7.99387,0.704058
19.6,3469.69,7.9936,0.704225
19.61,3468.97,7.99193,0.704229
19.62,3469.69,7.9936,0.704259
19.63,3469.69,7.9936,0.704355
19.64,3467.41,7.98833,0.704298
19.65,3470.41,7.99526,0.704315
19.66,3469.81,7.99387,0.704583
19.67,3469.81,7.99387,0.704284
19.68,3469.69,7.9936,0.704363
19.69,3469.69,7.9936,0.704379
19.7,3468.13,7.98999,0.704409
19.71,3469.69,7.9936,0.704426
19.72,3469.69,7.9936,0.704615
19.73,3468.13,7.98999,0.70447
19.74,3469.69,7.9936,0.704487
19.75,3469.81,7.99387,0.704504
19.76,3468.25,7.99027,0.704521
19.77,3468.85,7.99166,0.704525
19.78,3469.69,7.9936,0.704713
19.79,3469.69,7.9936,0.704673
19.8,3468.97,7.99193,0.704603
19.81,3469.69,7.9936,0.70462
19.82,3471.26,7.9972,0.704717
19.83,3469.69,7.9936,0.704738
19.84,3469.69,7.9936,0.70468
19.85,3468.13,7.98999,0.704525
19.86,3469.81,7.99387,0.704705
19.87,3468.25,7.99027,0.704722
19.88,3470.41,7.99526,0.704726
19.89,3469.81,7.99387,0.704915
19.9,3469.69,7.9936,0.704702
19.91,3471.14,7.99693,0.704781
19.92,3470.41,7.99526,0.704811
19.93,3470.54,7.99554,0.704669
19.94,3469.69,7.9936,0.704757
19.95,3548.24,8.17455,0.704756
19.96,3469.69,7.9936,0.704861
19.97,3469.69,7.9936,0.696236
19.98,3470.41,7.99526,0.704411
19.99,3469.57,7.99332,0.704428
20,3471.98,7.99887,0.704366
20.01,3469.69,7.9936,0.704378
20.02,3469.69,7.9936,0.704219
20.03,3349.07,7.71571,0.704473
20.04,3468.25,7.99027,0.704491
20.05,3471.26,7.9972,0.717779
20.06,3468.25,7.99027,0.705428
20.07,3469.81,7.99387,0.705122
20.08,3470.54,7.99554,0.705461
20.09,3467.41,7.98833,0.705487
20.1,3467.41,7.98833,0.705262
20.11,3469.69,7.9936,0.705618
20.12,3469.69,7.9936,0.705649
20.13,3469.69,7.9936,0.70568
20.14,3469.69,7.9936,0.70546
20.15,3469.69,7.9936,0.705477
20.16,3468.97,7.99193,0.705494
20.17,3471.98,7.99887,0.705511
20.18,3469.69,7.9936,0.705608
20.19,3470.54,7.99554,0.705298
20.2,3470.41,7.99526,0.705553
20.21,3469.69,7.9936,0.705477
20.22,3469.81,7.99387,0.705503
20.23,3470.41,7.99526,0.705515
20.24,3469.69,7.9936,0.705594
20.25,3469.69,7.9936,0.705544
20.26,3469.69,7.9936,0.705637
20.27,3470.54,7.99554,0.705654
20.28,3387.42,7.80405,0.705671
20.29,3471.26,7.9972,0.705595
20.3,3470.41,7.99526,0.714752
20.31,3471.98,7.99887,0.715276
20.32,3469.69,7.9936,0.706577
20.33,3469.69,7.9936,0.706505
20.34,3469.69,7.9936,0.706759
20.35,3469.69,7.9936,0.706777
20.36,3469.81,7.99387,0.706794
20.37,3469.69,7.9936,0.706811
20.38,3469.81,7.99387,0.706815
20.39,3470.41,7.99526,0.706844
20.4,3468.97,7.99193,0.706848
20.41,3469.69,7.9936,0.706798
20.42,3469.69,7.9936,0.70697
20.43,3470.41,7.99526,0.706912
20.44,3471.14,7.99693,0.706929
20.45,3470.54,7.99554,0.706867
20.46,3469.69,7.9936,0.7068
20.47,3469.69,7.9936,0.706875
20.48,3469.69,7.9936,0.706979
20.49,3469.69,7.9936,0.706996
20.5,3468.97,7.99193,0.707014
20.51,3469.69,7.9936,0.707031
20.52,3470.54,7.99554,0.707127
20.53,3469.81,7.99387,0.707069
20.54,3469.69,7.9936,0.706994
20.55,3471.98,7.99887,0.707085
20.56,3469.69,7.9936,0.707115
20.57,3469.69,7.9936,0.707132
20.58,3469.69,7.9936,0.707149
20.59,3399.63,7.83218,0.707166
20.6,3470.54,7.99554,0.707183
20.61,3470.41,7.99526,0.71491
20.62,3468.97,7.99193,0.707557
20.63,3468.25,7.99027,0.707582
20.64,3469.81,7.99387,0.707754
20.65,3469.81,7.99387,0.707855
20.66,3469.69,7.9936,0.707709
20.67,3469.69,7.9936,0.707725
20.68,3469.69,7.9936,0.707755
20.69,3468.13,7.98999,0.707772
20.7,3470.54,7.99554,0.707789
20.71,3471.26,7.9972,0.707978
20.72,3469.81,7.99387,0.708005
20.73,3469.69,7.9936,0.707688
20.74,3469.69,7.9936,0.707695
20.75,3468.13,7.98999,0.707862
20.76,3469.69,7.9936,0.707891
20.77,3469.69,7.9936,0.707908
20.78,3469.69,7.9936,0.708098
20.79,3554.54,8.18908,0.707952
20.8,3471.14,7.99693,0.707969
20.81,3469.81,7.99387,0.707987
20.82,3469.69,7.9936,0.707845
20.83,3469.69,7.9936,0.707853
20.84,3469.69,7.9936,0.70802
20.85,3469.81,7.99387,0.708037
20.86,3469.69,7.9936,0.708054
20.87,3467.53,7.98861,0.708072
20.88,3468.97,7.99193,0.708089
20.89,3469.69,7.9936,0.708344
20.9,3469.69,7.9936,0.708216
20.91,3469.69,7.9936,0.708158
20.92,3468.13,7.98999,0.708175
20.93,3468.97,7.99193,0.708192
20.94,3471.98,7.99887,0.708381
20.95,3471.98,7.99887,0.708316
20.96,3469.69,7.9936,0.708006
20.97,3467.53,7.98861,0.708009
20.98,3471.14,7.99693,0.708264
20.99,3469.69,7.9936,0.708519
21,3469.69,7.9936,0.708152
21.01,3469.69,7.9936,0.70832
21.02,3471.26,7.9972,0.708337
21.03,3469.69,7.9936,0.708354
21.04,3471.98,7.99887,0.708199
21.05,3467.41,7.98833,0.708379
21.06,3469.69,7.9936,0.708144
21.07,3468.97,7.99193,0.70865
21.08,3471.14,7.99693,0.70843
21.09,3469.81,7.99387,0.708527
21.1,3469.69,7.9936,0.708548
21.11,3467.53,7.98861,0.708331
21.12,3470.54,7.99554,0.708485
21.13,3470.41,7.99526,0.708515
21.14,3469.69,7.9936,0.708439
21.15,3469.69,7.9936,0.708464
21.16,3469.81,7.99387,0.708557
21.17,3469.69,7.9936,0.708574
21.18,3468.85,7.99166,0.708578
21.19,3469.69,7.9936,0.708594
21.2,3469.69,7.9936,0.708716
21.21,3469.69,7.9936,0.708646
21.22,3471.98,7.99887,0.708663
21.23,3469.69,7.9936,0.70868
21.24,3470.41,7.99526,0.708446
21.25,3467.41,7.98833,0.7087
21.26,3470.41,7.99526,0.708638
21.27,3469.69,7.9936,0.708651
21.28,3468.25,7.99027,0.708663
21.29,3469.69,7.9936,0.708756
21.3,3469.81,7.99387,0.708932
21.31,3469.69,7.9936,0.708958
21.32,3470.41,7.99526,0.708825
21.33,3459.97,7.97119,0.708829
21.34,3471.26,7.9972,0.708858
21.35,3469.81,7.99387,0.708796
21.36,3469.81,7.99387,0.709958
21.37,3469.69,7.9936,0.708793
21.38,3469.69,7.9936,0.70896
21.39,3468.97,7.99193,0.708989
21.4,3468.25,7.99027,0.709006
21.41,3471.98,7.99887,0.709103
21.42,3471.98,7.99887,0.709204
21.43,3470.54,7.99554,0.708819
21.44,3469.81,7.99387,0.708822
21.45,3469.69,7.9936,0.708825
21.46,3469.69,7.9936,0.709067
21.47,3469.69,7.9936,0.709097
21.48,3468.97,7.99193,0.709114
21.49,3470.41,7.99526,0.709131
21.5,3470.41,7.99526,0.709227
21.51,3470.41,7.99526,0.709249
21.52,3469.69,7.9936,0.709112
21.53,3471.26,7.9972,0.709124
21.54,3468.97,7.99193,0.709217
21.55,3471.86,7.99859,0.709234
21.56,3470.54,7.99554,0.70933
21.57,3469.69,7.9936,0.709034
21.58,3467.53,7.98861,0.709183
21.59,3468.97,7.99193,0.709288
21.6,3469.69,7.9936,0.709544
21.61,3469.69,7.9936,0.709574
21.62,3471.98,7.99887,0.709366
21.63,3469.69,7.9936,0.709383
21.64,3469.69,7.9936,0.709149
21.65,3469.69,7.9936,0.709404
21.66,3469.69,7.9936,0.709421
21.67,3469.69,7.9936,0.709438
21.68,3469.69,7.9936,0.709455
21.69,3469.69,7.9936,0.709472
21.7,3467.41,7.98833,0.709489
21.71,3466.69,7.98667,0.709506
21.72,3469.69,7.9936,0.709775
21.73,3469.69,7.9936,0.709886
21.74,3469.69,7.9936,0.70959
21.75,3469.69,7.9936,0.709608
21.76,3469.69,7.9936,0.709625
21.77,3469.69,7.9936,0.709642
21.78,3470.41,7.99526,0.709659
21.79,3468.25,7.99027,0.709676
21.8,3467.53,7.98861,0.709614
21.81,3469.69,7.9936,0.709865
21.82,3468.13,7.98999,0.70997
21.83,3468.25,7.99027,0.709762
21.84,3469.69,7.9936,0.709952
21.85,3469.81,7.99387,0.709979
21.86,3455.43,7.96073,0.709833
21.87,3469.81,7.99387,0.709837
21.88,3470.54,7.99554,0.711436
21.89,3469.81,7.99387,0.709959
21.9,3468.25,7.99027,0.709896
21.91,3468.97,7.99193,0.709987
21.92,3469.69,7.9936,0.710003
21.93,3469.69,7.9936,0.710192
21.94,3470.54,7.99554,0.710059
21.95,3469.69,7.9936,0.710076
21.96,3469.69,7.9936,0.710001
21.97,3468.97,7.99193,0.710105
21.98,3468.25,7.99027,0.710122
21.99,3470.54,7.99554,0.710219
22,3470.41,7.99526,0.71032
22.01,3469.69,7.9936,0.710094
22.02,3469.69,7.9936,0.710106
22.03,3471.98,7.99887,0.710132
22.04,3421.49,7.88256,0.710224
22.05,3422.2,7.88417,0.709989
22.06,3421.49,7.88256,0.715547
22.07,3423.6,7.88741,0.715861
22.08,3424.31,7.88903,0.716098
22.09,3422.2,7.88417,0.716486
22.1,3422.9,7.88579,0.716568
22.11,3422.9,7.88579,0.717024
22.12,3422.2,7.88417,0.717257
22.13,3422.2,7.88417,0.717562
22.14,3469.69,7.9936,0.717868
22.15,3468.25,7.99027,0.718251
22.16,3469.69,7.9936,0.718561
22.17,3468.13,7.98999,0.713804
22.18,3468.25,7.99027,0.713672
22.19,3467.53,7.98861,0.713689
22.2,3468.13,7.98999,0.713865
22.21,3471.98,7.99887,0.71397
22.22,3469.81,7.99387,0.713934
22.23,3469.69,7.9936,0.713537
22.24,3469.69,7.9936,0.713779
22.25,3471.26,7.9972,0.713809
22.26,3469.69,7.9936,0.713826
22.27,3471.26,7.9972,0.713843
22.28,3403.21,7.84044,0.71386
22.29,3469.69,7.9936,0.713877
22.3,3471.14,7.99693,0.713722
22.31,3468.25,7.99027,0.721216
22.32,3470.41,7.99526,0.714329
22.33,3469.69,7.9936,0.714187
22.34,3468.97,7.99193,0.714275
22.35,3469.69,7.9936,0.714367
22.36,3470.54,7.99554,0.714384
22.37,3469.69,7.9936,0.714401
22.38,3467.41,7.98833,0.714326
22.39,3471.26,7.9972,0.71443
22.4,3403.33,7.84071,0.714699
22.41,3470.41,7.99526,0.714306
22.42,3469.69,7.9936,0.721788
22.43,3469.69,7.9936,0.714833
22.44,3471.98,7.99887,0.714925
22.45,3468.13,7.98999,0.714942
22.46,3471.26,7.9972,0.714959
22.47,3470.54,7.99554,0.714725
22.48,3469.69,7.9936,0.715152
22.49,3470.41,7.99526,0.714834
22.5,3470.54,7.99554,0.714921
22.51,3469.69,7.9936,0.715026
22.52,3404.02,7.84231,0.71495
22.53,3468.97,7.99193,0.715055
22.54,3469.69,7.9936,0.722297
22.55,3471.86,7.99859,0.715574
22.56,3467.41,7.98833,0.715516
22.57,3470.54,7.99554,0.715294
22.58,3468.25,7.99027,0.715788
22.59,3471.14,7.99693,0.715475
22.6,3468.97,7.99193,0.715739
22.61,3469.81,7.99387,0.715447
22.62,3468.97,7.99193,0.715455
22.63,3467.41,7.98833,0.715702
22.64,3401.01,7.83537,0.715723
22.65,3469.69,7.9936,0.715917
22.66,3469.81,7.99387,0.723253
22.67,3469.69,7.9936,0.723694
22.68,3469.69,7.9936,0.716565
22.69,3467.53,7.98861,0.716594
22.7,3469.69,7.9936,0.716611
22.71,3471.26,7.9972,0.716867
22.72,3469.69,7.9936,0.716659
22.73,3469.69,7.9936,0.716504
22.74,3468.13,7.98999,0.716684
22.75,3469.81,7.99387,0.716701
22.76,3469.69,7.9936,0.71689
22.77,3468.85,7.99166,0.716732
22.78,3468.97,7.99193,0.716748
22.79,3468.85,7.99166,0.71687
22.8,3422.2,7.88417,0.716879
22.81,3422.2,7.88417,0.716914
22.82,3422.08,7.88391,0.72207
22.83,3422.31,7.88444,0.72238
22.84,3422.9,7.88579,0.722702
22.85,3422.9,7.88579,0.722987
22.86,3422.2,7.88417,0.723232
22.87,3420.67,7.88067,0.723538
22.88,3422.2,7.88417,0.723921
22.89,3422.9,7.88579,0.724398
22.9,3422.2,7.88417,0.724718
22.91,3468.25,7.99027,0.72487
22.92,3468.13,7.98999,0.72518
22.93,3470.41,7.99526,0.720423
22.94,3468.25,7.99027,0.720462
22.95,3468.97,7.99193,0.720489
22.96,3469.81,7.99387,0.720503
22.97,3469.69,7.9936,0.720529
22.98,3470.54,7.99554,0.720383
22.99,3468.97,7.99193,0.720399
23,3471.26,7.9972,0.720429
23.01,3471.26,7.9972,0.720353
23.02,3371.66,7.76774,0.720285
23.03,3468.97,7.99193,0.720293
23.04,3468.97,7.99193,0.731259
23.05,3468.97,7.99193,0.731881
23.06,3468.97,7.99193,0.721796
23.07,3469.69,7.9936,0.721817
23.08,3469.69,7.9936,0.721839
23.09,3469.69,7.9936,0.721781
23.1,3470.41,7.99526,0.721798
23.11,3468.13,7.98999,0.721815
23.12,3470.41,7.99526,0.721753
23.13,3468.97,7.99193,0.721765
23.14,3468.97,7.99193,0.72203
23.15,3469.69,7.9936,0.721964
23.16,3468.13,7.98999,0.721986
23.17,3469.69,7.9936,0.721928
23.18,3471.26,7.9972,0.722117
23.19,3470.54,7.99554,0.721972
23.2,3469.69,7.9936,0.721816
23.21,3469.69,7.9936,0.721903
23.22,3469.81,7.99387,0.722008
23.23,3469.69,7.9936,0.722025
23.24,3468.97,7.99193,0.722029
23.25,3469.69,7.9936,0.722046
23.26,3468.97,7.99193,0.722155
23.27,3469.69,7.9936,0.722097
23.28,3469.69,7.9936,0.722193
23.29,3470.54,7.99554,0.722215
23.3,3471.14,7.99693,0.722157
23.31,3469.69,7.9936,0.722081
23.32,3468.13,7.98999,0.722093
23.33,3469.81,7.99387,0.722039
23.34,3468.97,7.99193,0.722206
23.35,3462.96,7.9781,0.722396
23.36,3469.69,7.9936,0.72233
23.37,3469.69,7.9936,0.722351
23.38,3471.98,7.99887,0.723034
23.39,3469.81,7.99387,0.722352
23.4,3470.41,7.99526,0.722117
23.41,3469.69,7.9936,0.722359
23.42,3471.14,7.99693,0.722309
23.43,3471.14,7.99693,0.722401
23.44,3471.26,7.9972,0.722259
23.45,3471.98,7.99887,0.722268
23.46,3469.69,7.9936,0.722263
23.47,3469.81,7.99387,0.72227
23.48,3469.69,7.9936,0.72245
23.49,3422.2,7.88417,0.722454
23.5,3422.9,7.88579,0.722483
23.51,3422.2,7.88417,0.727726
23.52,3422.2,7.88417,0.727959
23.53,3421.49,7.88256,0.728342
23.54,3421.49,7.88256,0.728652
23.55,3292.51,7.58539,0.728962
23.56,3421.49,7.88256,0.729349
23.57,3422.9,7.88579,0.729664
23.58,3421.49,7.88256,0.729978
23.59,3420.67,7.88067,0.730138
23.6,3380.21,7.78743,0.730598
23.61,3419.97,7.87905,0.731003
23.62,3468.97,7.99193,0.735775
23.63,3469.69,7.9936,0.731968
23.64,3468.13,7.98999,0.726901
23.65,3470.41,7.99526,0.726843
23.66,3468.97,7.99193,0.727032
23.67,3468.97,7.99193,0.726808
23.68,3469.69,7.9936,0.726979
23.69,3469.69,7.9936,0.727001
23.7,3469.69,7.9936,0.727022
23.71,3469.69,7.9936,0.726965
23.72,3470.54,7.99554,0.726982
23.73,3470.41,7.99526,0.726999
23.74,3327.57,7.66616,0.726923
23.75,3468.25,7.99027,0.726948
23.76,3469.69,7.9936,0.742678
23.77,3469.81,7.99387,0.743571
23.78,3470.54,7.99554,0.728987
23.79,3469.69,7.9936,0.72884
23.8,3469.81,7.99387,0.728857
23.81,3467.53,7.98861,0.728794
23.82,3467.53,7.98861,0.728885
23.83,3470.41,7.99526,0.729153
23.84,3503.24,8.07089,0.729184
23.85,3471.98,7.99887,0.728896
23.86,3471.98,7.99887,0.725297
23.87,3469.69,7.9936,0.728547
23.88,3469.69,7.9936,0.72855
23.89,3470.54,7.99554,0.728553
23.9,3469.69,7.9936,0.728808
23.91,3468.97,7.99193,0.728825
23.92,3469.69,7.9936,0.728749
23.93,3469.69,7.9936,0.728854
23.94,3470.41,7.99526,0.728951
23.95,3469.69,7.9936,0.728893
23.96,3471.98,7.99887,0.72883
23.97,3249.07,7.48533,0.728843
23.98,3468.25,7.99027,0.728683
23.99,3470.54,7.99554,0.753212
24,3469.81,7.99387,0.730475
24.01,3470.41,7.99526,0.730501
24.02,3471.98,7.99887,0.730355
24.03,3468.97,7.99193,0.730305
24.04,3467.53,7.98861,0.730145
24.05,3468.97,7.99193,0.730148
24.06,3470.41,7.99526,0.730641
24.07,3397.55,7.82739,0.730672
24.08,3469.69,7.9936,0.730385
24.09,3470.41,7.99526,0.738415
24.1,3468.97,7.99193,0.730939
24.11,3469.81,7.99387,0.730876
24.12,3469.81,7.99387,0.731048
24.13,3471.26,7.9972,0.730977
24.14,3500.18,8.06382,0.730993
24.15,3469.69,7.9936,0.730851
24.16,3469.81,7.99387,0.727677
24.17,3468.97,7.99193,0.727506
24.18,3469.69,7.9936,0.730676
24.19,3469.69,7.9936,0.730785
24.2,3469.69,7.9936,0.730806
24.21,3470.41,7.99526,0.730748
24.22,3470.41,7.99526,0.730766
24.23,3468.97,7.99193,0.730783
24.24,3469.69,7.9936,0.73072
24.25,3468.97,7.99193,0.730733
24.26,3468.25,7.99027,0.730905
24.27,3469.81,7.99387,0.730847
24.28,3469.69,7.9936,0.731023
24.29,3471.26,7.9972,0.730877
24.3,3370.98,7.76617,0.730893
24.31,3468.97,7.99193,0.730923
24.32,3469.69,7.9936,0.741801
24.33,3469.69,7.9936,0.731645
24.34,3468.25,7.99027,0.731587
24.35,3469.81,7.99387,0.731605
24.36,3469.69,7.9936,0.731781
24.37,3469.69,7.9936,0.731807
24.38,3469.69,7.9936,0.731674
24.39,3469.69,7.9936,0.731691
24.4,3469.69,7.9936,0.731708
24.41,3470.54,7.99554,0.731725
24.42,3470.54,7.99554,0.731742
24.43,3469.69,7.9936,0.731667
24.44,3469.81,7.99387,0.731679
24.45,3469.69,7.9936,0.731783
24.46,3471.26,7.9972,0.731787
24.47,3471.98,7.99887,0.731817
24.48,3469.69,7.9936,0.731662
24.49,3471.98,7.99887,0.731669
24.5,3471.98,7.99887,0.731849
