Time,Velocity(f),Velocity,Throttle 
2.88,3467.41,7.98833,0.706101
2.89,3468.97,7.99193,0.705963
2.9,3470.54,7.99554,0.705976
2.91,3470.54,7.99554,0.70632
2.92,3469.69,7.9936,0.706179
2.93,3470.41,7.99526,0.706028
2.94,3467.41,7.98833,0.70604
2.95,3467.41,7.98833,0.706145
2.96,3471.26,7.9972,0.706082
2.97,3471.26,7.9972,0.706426
2.98,3467.41,7.98833,0.706457
2.99,3469.69,7.9936,0.706065
3,3468.85,7.99166,0.706072
3.01,3469.69,7.9936,0.706277
3.02,3456.14,7.96238,0.706294
3.03,3469.69,7.9936,0.706404
3.04,3468.25,7.99027,0.706333
3.05,3468.25,7.99027,0.707841
3.06,3469.69,7.9936,0.706451
3.07,3468.97,7.99193,0.706627
3.08,3469.69,7.9936,0.706653
3.09,3470.54,7.99554,0.70652
3.1,3469.69,7.9936,0.706617
3.11,3469.69,7.9936,0.706617
3.12,3469.69,7.9936,0.706484
3.13,3469.69,7.9936,0.706588
3.14,3470.41,7.99526,0.706605
3.15,3469.69,7.9936,0.706605
3.16,3469.69,7.9936,0.70664
3.17,3471.26,7.9972,0.706577
3.18,3470.41,7.99526,0.706669
3.19,3469.81,7.99387,0.706687
3.2,3469.69,7.9936,0.706531
3.21,3469.69,7.9936,0.706632
3.22,3468.97,7.99193,0.706711
3.23,3469.69,7.9936,0.70674
3.24,3468.25,7.99027,0.706757
3.25,3469.69,7.9936,0.706854
3.26,3467.53,7.98861,0.706876
3.27,3468.85,7.99166,0.706818
3.28,3469.69,7.9936,0.706994
3.29,3470.41,7.99526,0.706861
3.3,3471.26,7.9972,0.706861
3.31,3469.69,7.9936,0.707001
3.32,3468.25,7.99027,0.707001
3.33,3467.53,7.98861,0.707001
3.34,3372.45,7.76958,0.707001
3.35,3469.69,7.9936,0.707024
3.36,3469.69,7.9936,0.707024
3.37,3468.25,7.99027,0.707024
3.38,3470.41,7.99526,0.706998
3.39,3471.98,7.99887,0.707032
3.4,3471.98,7.99887,0.70726
3.41,3471.14,7.99693,0.707048
3.42,3468.85,7.99166,0.706888
3.43,3470.54,7.99554,0.706891
3.44,3469.69,7.9936,0.706987
3.45,3467.41,7.98833,0.707247
3.46,3559.35,8.20016,0.707084
3.47,3471.26,7.9972,0.707096
3.48,3471.26,7.9972,0.707201
3.49,3471.26,7.9972,0.707469
3.5,3469.69,7.9936,0.697384
3.51,3470.41,7.99526,0.706541
3.52,3468.13,7.98999,0.706548
3.53,3468.25,7.99027,0.706556
3.54,3471.14,7.99693,0.706736
3.55,3468.25,7.99027,0.706673
3.56,3468.25,7.99027,0.706938
3.57,3468.85,7.99166,0.706951
3.58,3469.69,7.9936,0.706659
3.59,3469.69,7.9936,0.706985
3.6,3470.41,7.99526,0.707011
3.61,3468.97,7.99193,0.706971
3.62,3469.69,7.9936,0.706901
3.63,3469.69,7.9936,0.706901
3.64,3468.97,7.99193,0.706856
3.65,3469.69,7.9936,0.706948
3.66,3468.25,7.99027,0.706982
3.67,3468.25,7.99027,0.707079
3.68,3469.69,7.9936,0.707021
3.69,3469.69,7.9936,0.707197
3.7,3469.69,7.9936,0.707223
3.71,3469.69,7.9936,0.70709
3.72,3468.13,7.98999,0.707107
3.73,3469.69,7.9936,0.707124
3.74,3469.69,7.9936,0.707142
3.75,3423.6,7.88741,0.707159
3.76,3435.48,7.91478,0.707348
3.77,3422.2,7.88417,0.707203
3.78,3421.49,7.88256,0.70722
3.79,3422.08,7.88391,0.712308
3.8,3422.9,7.88579,0.712992
3.81,3468.97,7.99193,0.713379
3.82,3468.85,7.99166,0.713629
3.83,3470.41,7.99526,0.71385
3.84,3422.2,7.88417,0.709087
3.85,3280.95,7.55876,0.709121
3.86,3422.9,7.88579,0.708972
3.87,3421.38,7.88229,0.714289
3.88,3422.2,7.88417,0.714599
3.89,3469.69,7.9936,0.714832
3.9,3468.13,7.98999,0.715305
3.91,3467.53,7.98861,0.715305
3.92,3468.97,7.99193,0.710615
3.93,3467.41,7.98833,0.710804
3.94,3469.69,7.9936,0.710897
3.95,3467.53,7.98861,0.710897
3.96,3469.69,7.9936,0.710962
3.97,3517.78,8.10439,0.710742
3.98,3469.69,7.9936,0.710997
3.99,3469.69,7.9936,0.710789
4,3468.97,7.99193,0.705516
4.01,3469.69,7.9936,0.710527
4.02,3467.41,7.98833,0.710544
4.03,3468.97,7.99193,0.710641
4.04,3469.69,7.9936,0.710583
4.05,3469.69,7.9936,0.710852
4.06,3468.85,7.99166,0.710711
4.07,3470.41,7.99526,0.710653
4.08,3469.69,7.9936,0.71067
4.09,3469.69,7.9936,0.71078
4.1,3468.13,7.98999,0.71063
4.11,3469.69,7.9936,0.710722
4.12,3470.41,7.99526,0.710739
4.13,3467.41,7.98833,0.710929
4.14,3468.97,7.99193,0.710783
4.15,3470.41,7.99526,0.710721
4.16,3469.69,7.9936,0.710734
4.17,3467.53,7.98861,0.710905
4.18,3470.54,7.99554,0.710927
4.19,3471.26,7.9972,0.710869
4.2,3469.69,7.9936,0.711125
4.21,3470.41,7.99526,0.711155
4.22,3471.98,7.99887,0.710775
4.23,3471.98,7.99887,0.710782
4.24,3471.14,7.99693,0.710883
4.25,3383.87,7.79587,0.710723
4.26,3468.13,7.98999,0.710726
4.27,3470.41,7.99526,0.710729
4.28,3468.25,7.99027,0.720427
4.29,3468.13,7.98999,0.720973
4.3,3471.26,7.9972,0.711997
4.31,3468.13,7.98999,0.712248
4.32,3468.97,7.99193,0.712288
4.33,3468.97,7.99193,0.712314
4.34,3469.69,7.9936,0.712341
4.35,3471.98,7.99887,0.712275
4.36,3471.86,7.99859,0.712297
4.37,3470.41,7.99526,0.712318
4.38,3469.69,7.9936,0.712261
4.39,3469.69,7.9936,0.712026
4.4,3468.85,7.99166,0.712042
4.41,3468.13,7.98999,0.712205
4.42,3470.41,7.99526,0.712297
4.43,3469.69,7.9936,0.712314
4.44,3468.97,7.99193,0.712424
4.45,3469.69,7.9936,0.712301
4.46,3470.41,7.99526,0.712301
4.47,3468.85,7.99166,0.71249
4.48,3469.69,7.9936,0.712432
4.49,3469.69,7.9936,0.71237
4.5,3468.25,7.99027,0.712555
4.51,3468.25,7.99027,0.712484
4.52,3469.69,7.9936,0.712501
4.53,3469.69,7.9936,0.712501
4.54,3469.69,7.9936,0.712703
4.55,3467.53,7.98861,0.712571
4.56,3468.97,7.99193,0.712588
4.57,3469.69,7.9936,0.712605
4.58,3469.69,7.9936,0.71286
4.59,3470.41,7.99526,0.712732
4.6,3469.69,7.9936,0.712674
4.61,3469.69,7.9936,0.712691
4.62,3469.69,7.9936,0.712629
4.63,3469.69,7.9936,0.712641
4.64,3471.26,7.9972,0.712734
4.65,3468.85,7.99166,0.712751
4.66,3469.69,7.9936,0.712768
4.67,3468.97,7.99193,0.71262
4.68,3469.69,7.9936,0.712893
4.69,3470.41,7.99526,0.712822
4.7,3471.86,7.99859,0.712919
4.71,3469.69,7.9936,0.712919
4.72,3468.97,7.99193,0.712799
4.73,3469.69,7.9936,0.712652
4.74,3469.69,7.9936,0.712895
4.75,3470.41,7.99526,0.712991
4.76,3468.13,7.98999,0.712933
4.77,3469.69,7.9936,0.712951
4.78,3468.13,7.98999,0.712888
4.79,3468.85,7.99166,0.713152
4.8,3469.69,7.9936,0.713007
4.81,3468.97,7.99193,0.713007
4.82,3468.97,7.99193,0.713144
4.83,3469.69,7.9936,0.713144
4.84,3470.54,7.99554,0.713073
4.85,3469.69,7.9936,0.71317
4.86,3467.53,7.98861,0.713192
4.87,3468.25,7.99027,0.713134
4.88,3469.69,7.9936,0.713134
4.89,3468.97,7.99193,0.713401
4.9,3468.97,7.99193,0.713352
4.91,3468.13,7.98999,0.713378
4.92,3469.69,7.9936,0.713245
4.93,3468.97,7.99193,0.713342
4.94,3471.26,7.9972,0.713364
4.95,3467.41,7.98833,0.713478
4.96,3446.49,7.94015,0.713333
4.97,3616.51,8.33183,0.713199
4.98,3469.69,7.9936,0.71363
4.99,3469.69,7.9936,0.715962
5,3469.69,7.9936,0.697417
5.01,3469.69,7.9936,0.712682
5.02,3471.26,7.9972,0.712699
5.03,3468.97,7.99193,0.712716
5.04,3471.14,7.99693,0.712733
5.05,3470.54,7.99554,0.712578
5.06,3468.13,7.98999,0.712837
5.07,3468.85,7.99166,0.712621
5.08,3468.97,7.99193,0.712695
5.09,3469.81,7.99387,0.712972
5.1,3471.98,7.99887,0.712919
5.11,3468.85,7.99166,0.712928
5.12,3468.25,7.99027,0.712857
5.13,3469.69,7.9936,0.712635
5.14,3469.69,7.9936,0.712983
5.15,3469.69,7.9936,0.713071
5.16,3468.97,7.99193,0.712938
5.17,3470.41,7.99526,0.712955
5.18,3469.69,7.9936,0.712973
5.19,3470.54,7.99554,0.713069
5.2,3468.85,7.99166,0.712932
5.21,3468.13,7.98999,0.713024
5.22,3560.87,8.20366,0.713024
5.23,3469.69,7.9936,0.713146
5.24,3470.41,7.99526,0.713146
5.25,3469.69,7.9936,0.70307
5.26,3469.69,7.9936,0.70307
5.27,3469.69,7.9936,0.712557
5.28,3468.25,7.99027,0.712587
5.29,3469.69,7.9936,0.712604
5.3,3468.97,7.99193,0.712621
5.31,3471.98,7.99887,0.712621
5.32,3468.85,7.99166,0.712797
5.33,3471.14,7.99693,0.712664
5.34,3469.69,7.9936,0.712761
5.35,3469.69,7.9936,0.712451
5.36,3470.41,7.99526,0.712569
5.37,3468.25,7.99027,0.712737
5.38,3469.69,7.9936,0.712754
5.39,3469.69,7.9936,0.712691
5.4,3469.69,7.9936,0.712942
5.41,3468.13,7.98999,0.71281
5.42,3468.85,7.99166,0.712827
5.43,3471.98,7.99887,0.712844
5.44,3468.25,7.99027,0.713033
5.45,3468.13,7.98999,0.712981
5.46,3467.41,7.98833,0.712981
5.47,3469.81,7.99387,0.712658
5.48,3469.69,7.9936,0.713072
5.49,3468.25,7.99027,0.713111
5.5,3467.41,7.98833,0.713218
5.51,3470.54,7.99554,0.713218
5.52,3471.86,7.99859,0.713014
5.53,3468.13,7.98999,0.713282
5.54,3468.85,7.99166,0.713001
5.55,3468.85,7.99166,0.712867
5.56,3469.69,7.9936,0.713281
5.57,3471.14,7.99693,0.713228
5.58,3468.97,7.99193,0.713251
5.59,3470.41,7.99526,0.71318
